223.181.32.61,96.17.181.18,595129,2.974316000,
223.181.32.61,96.17.181.11,382332,3.797012000,
223.181.32.61,74.125.236.26,234395,4.661958000,
223.181.32.61,125.252.226.154,82407,11.813605000,
223.181.32.61,96.17.181.26,94599,6.692678000,
223.181.32.61,23.35.65.224,61376,11.910981000,
223.181.32.61,2.18.147.206,45563,13.420197000,
223.181.32.61,122.160.120.56,10411,1.307232000,
223.181.32.61,184.50.127.139,65443,11.895564000,
223.181.32.61,223.165.25.20,13534,7.671888000,
223.181.32.61,31.13.79.11,14637,0.000000000,
223.181.32.61,96.17.181.32,19224,8.941757000,
223.181.32.61,223.165.31.12,13667,3.791878000,
223.181.32.61,96.17.181.35,21719,12.283318000,
223.181.32.61,74.125.236.129,19525,4.181375000,
223.181.32.61,184.50.114.110,15271,13.490653000,
223.181.32.61,199.59.150.43,7738,13.420426000,
223.181.32.61,202.79.210.121,13051,6.043368000,
223.181.32.61,74.125.236.15,5847,5.274304000,
223.181.32.61,74.125.236.13,14262,4.191115000,
223.181.32.61,74.125.236.28,4538,6.193470000,
223.181.32.61,96.17.181.16,5066,3.791315000,
223.181.32.61,174.129.219.178,2180,16.563703000,
223.181.32.61,74.125.236.23,4020,2.884252000,
223.181.32.61,98.124.156.54,2743,11.123664000,
223.181.32.61,96.17.181.33,3899,4.190968000,
223.181.32.61,96.17.181.25,4956,15.723666000,
223.181.32.61,125.252.226.153,2862,12.161646000,
223.181.32.61,125.252.226.155,3017,5.916554000,
223.181.32.61,223.165.31.19,2011,3.796078000,
223.181.32.61,223.165.31.15,1529,3.772014000,
223.181.32.61,202.134.194.5,272,7.819103000,
223.181.32.61,74.125.128.188,299,17.427098000,
223.224.40.114,223.181.32.61,136,7.819732000,
223.181.32.61,103.14.124.9,136,7.818486000,
